s83706, 6605.3657, 55770.35, 167311.05, 28021.543, 135427.9, 336873.66, 93213.7, 56145.61, 15535.616, 13210.731, 18164.756, 153172.52, 176075.56, 423162.88, 421943.28
s83716, 54242.074, 2990664.2, 8468962.0, 1766160.1, 3739547.0, 1044756.0, 1635022.1, 180284.0, 294414.94, 49386.434, 122454.57, 1654891.0, 618996.94, 5290696.5, 1093595.0
s83734, 4113.9624, 215421.36, 497306.62, 205943.98, 248601.33, 155390.36, 205072.02, 25898.393, 39319.926, 6093.7397, 8378.893, 126767.055, 89120.945, 349834.0, 105038.81
s83800, 233042.8, 30165230.0, 82111270.0, 8645789.0, 23419692.0, 9133597.0, 8846325.0, 1535296.6, 1525069.5, 428071.47, 632019.56, 16494805.0, 5143808.5, 11228950.0, 9650715.0
s83811, 127753.13, 3066267.5, 8445067.0, 445824.34, 4569755.5, 6495328.0, 1884576.8, 1082554.6, 322921.3, 254718.73, 350238.25, 3055967.5, 3558725.0, 8281390.0, 6419150.5
s83826, 228645.75, 6982705.0, 19446924.0, 3839263.8, 8215478.5, 8936905.0, 3472600.2, 1453199.1, 582666.56, 445746.78, 613032.6, 5352749.0, 4828510.0, 11711720.0, 9964261.0
s83828, 17722.203, 999183.5, 2372586.8, 299646.6, 1148901.6, 576911.2, 561632.7, 97295.17, 102485.41, 24186.43, 43383.883, 797197.0, 334551.4, 698406.44, 657815.94
s83841, 47196.914, 203693.19, 333459.0, 250711.95, 1018344.94, 2370044.5, 418945.66, 390405.1, 69824.27, 92942.92, 127796.52, 741974.25, 1300468.1, 1633127.6, 2188937.0
s83900, 247363.17, 25658120.0, 75175870.0, 5938052.0, 22509688.0, 11321989.0, 8640154.0, 1899585.6, 1464535.0, 452697.66, 657896.56, 16012103.0, 6170911.0, 17217180.0, 11938607.0
s83902, 1418.881, 9439.666, 5574.975, 3716.65, 90050.51, 72362.93, 31188.97, 12060.488, 5198.162, 2837.762, 3901.9226, 22193.906, 41502.27, 195463.4, 64571.426
s83903, 60465.77, 1306687.4, 3891913.2, 1312813.1, 1685750.5, 647539.06, 643344.2, 110397.73, 120133.99, 28775.434, 61485.99, 862963.0, 369840.97, 528862.3, 769491.8
s83906, 89987.79, 7928756.0, 23113716.0, 8614185.0, 8281234.0, 4583066.0, 3248487.5, 763866.94, 549602.9, 179759.02, 247369.14, 5400158.0, 2620362.8, 9096734.0, 5121661.0
s83942, 101898.26, 772312.6, 1947904.0, 611863.2, 3990050.5, 5189368.5, 1886391.1, 864894.75, 344320.75, 203504.64, 278510.94, 2358698.2, 2873225.5, 13209108.0, 5800665.5
s83946, 28764.436, 10408946.0, 30225944.0, 1393035.0, 6372783.0, 135926.23, 2344113.0, 19647.262, 371468.97, 4187.1543, 6445.317, 4379389.0, 81819.625, 0.0, 163662.03
